CountyName,LocationID,TotalPopulation,Checkups,Depression,Disability,Food_Insecurity,Food_Stamps,Housing_Insecure,Insurance_Gap,Loneliness,Transport_Barriers,Utility_Threat
Rockingham,51165012000,5275,78.2,24.9,32.8,11.1,8.9,9.4,8.6,34.3,6.6,6.0
Russell,51167030100,4119,78.8,27.1,44.2,18.9,18.1,12.5,11.4,34.9,9.7,8.7
Russell,51167030201,2091,78.5,28.6,50.6,27.1,29.8,16.3,14.0,35.4,13.5,12.7
Russell,51167030202,2722,79.4,26.0,37.6,13.2,11.7,9.9,8.4,33.2,7.4,6.8
Russell,51167030300,3518,79.4,26.8,42.7,17.5,17.0,11.9,10.1,33.9,9.2,8.5
Russell,51167030402,2904,78.6,25.7,36.6,12.3,10.1,9.4,8.8,34.0,6.9,6.1
Russell,51167030403,3111,79.0,25.8,36.8,13.1,11.6,9.8,8.5,33.4,7.3,6.7
Russell,51167030404,2213,79.8,25.5,37.4,13.0,12.0,9.5,8.0,32.1,7.2,6.8
Russell,51167030500,1858,78.8,27.8,44.5,20.4,20.9,13.5,11.0,34.3,10.4,10.1
Russell,51167030600,3245,79.5,26.3,39.6,14.9,13.9,10.7,9.1,33.3,8.1,7.6
Salem,51775010100,5928,78.4,25.7,32.9,13.7,11.9,11.2,8.2,33.9,8.0,7.7
Salem,51775010200,6937,78.6,25.0,30.2,8.5,6.0,7.0,6.1,34.5,5.8,4.4
Salem,51775010300,4378,79.1,24.7,37.3,16.6,14.6,12.5,10.6,34.5,8.9,8.4
Salem,51775010501,3357,81.7,23.1,33.1,9.9,8.2,7.7,6.5,31.1,6.0,5.3
Salem,51775010502,4746,79.6,24.6,31.0,10.0,8.1,8.3,6.8,32.0,6.0,5.5
Scott,51169030100,3327,80.8,26.6,35.7,11.6,10.8,9.1,7.4,31.4,7.0,6.5
Scott,51169030200,3933,77.7,27.8,41.5,17.9,17.2,12.8,11.9,34.5,9.6,8.7
Scott,51169030300,3336,80.0,28.4,46.4,22.0,23.7,14.2,12.5,33.4,11.4,10.7
Scott,51169030400,3564,80.5,26.5,39.4,14.0,13.1,10.1,9.3,32.4,7.8,7.0
Scott,51169030500,3649,80.9,25.7,36.2,11.3,10.0,8.7,7.9,31.7,6.5,5.9
Scott,51169030600,3767,81.1,27.5,43.9,17.5,18.3,11.8,10.1,32.4,9.5,8.9
Shenandoah,51171040101,3365,79.0,23.8,33.5,11.8,9.8,9.9,8.5,32.7,6.9,6.3
Shenandoah,51171040102,6395,77.9,25.5,35.7,15.0,13.7,12.0,10.0,33.5,8.6,8.0
Shenandoah,51171040201,2701,81.2,22.9,34.6,10.4,8.9,8.2,7.8,30.5,6.1,5.4
Shenandoah,51171040202,3303,80.3,23.8,35.0,11.8,10.4,9.3,8.2,31.2,6.8,6.2
Shenandoah,51171040300,3958,79.6,23.9,36.4,13.0,11.3,10.0,9.5,32.3,7.3,6.4
Shenandoah,51171040400,2571,81.2,21.8,30.2,7.6,5.7,6.6,6.4,29.9,4.9,4.1
Shenandoah,51171040501,6952,79.7,23.9,39.9,18.2,17.1,13.3,13.0,32.9,9.7,9.0
Shenandoah,51171040502,2159,79.4,23.5,35.8,12.8,10.8,10.0,10.3,32.2,7.2,6.3
Shenandoah,51171040600,3762,79.6,24.1,35.8,13.3,11.7,10.4,9.5,32.0,7.5,6.8
Shenandoah,51171040700,4204,78.9,24.5,40.2,18.4,17.2,13.4,12.7,33.3,9.6,8.9
Shenandoah,51171040800,4816,80.5,23.2,37.2,13.5,11.6,10.3,10.3,31.9,7.5,6.7
Smyth,51173030100,3060,78.9,26.3,36.8,14.4,13.1,10.8,9.5,34.1,8.0,7.3
Smyth,51173030200,4136,79.5,26.0,39.0,16.0,15.4,11.0,10.0,33.7,8.6,7.7
Smyth,51173030301,3082,79.8,26.7,37.6,15.4,15.2,11.1,8.9,33.0,8.6,8.2
Smyth,51173030302,3770,80.3,25.3,35.9,12.7,11.3,9.5,8.7,33.1,7.2,6.4
Smyth,51173030400,1871,80.4,26.5,40.3,16.7,16.7,11.4,9.8,33.0,8.9,8.4
Smyth,51173030500,2423,78.5,25.5,38.9,17.8,17.2,12.7,10.8,34.0,9.6,9.2
Smyth,51173030600,2895,78.4,28.5,43.2,23.1,24.9,15.4,12.4,35.0,12.0,11.6
Smyth,51173030701,4527,79.6,25.6,36.4,13.7,12.5,10.3,9.2,33.3,7.7,7.0
Smyth,51173030702,4036,79.3,26.7,38.5,15.9,15.4,11.4,9.8,33.7,8.7,8.1
Southampton,51175200100,4162,80.3,23.4,34.5,13.6,11.5,11.0,8.4,33.5,7.5,7.1
Southampton,51175200200,2737,81.9,22.4,36.8,17.4,15.6,13.9,9.0,34.5,9.3,9.4
Southampton,51175200300,1319,80.1,15.0,38.1,22.1,18.4,18.1,12.4,32.8,10.9,12.7
Southampton,51175200401,3599,82.1,21.7,33.1,13.3,11.5,11.5,7.1,32.9,7.5,7.8
Southampton,51175200402,2815,81.2,22.4,35.2,15.2,13.1,12.4,8.8,34.4,8.2,8.1
Southampton,51175200500,3364,82.2,21.6,34.4,15.1,13.1,12.8,7.9,33.8,8.3,8.6
Spotsylvania,51177020104,4945,78.5,22.8,26.5,9.4,6.5,8.6,7.0,32.6,5.7,5.3
Spotsylvania,51177020105,2434,78.8,23.5,25.7,7.6,5.3,7.1,6.0,30.8,4.9,4.5
Spotsylvania,51177020106,8064,80.3,22.2,30.6,10.8,8.1,8.9,8.5,31.6,6.2,5.6
Spotsylvania,51177020107,2340,78.3,22.4,25.1,10.5,7.9,9.8,7.0,32.0,6.3,6.4
Spotsylvania,51177020108,4225,78.7,23.4,36.0,19.3,16.6,14.7,12.8,35.0,10.1,9.7
Spotsylvania,51177020109,3656,80.2,21.3,32.5,11.5,8.3,9.8,10.3,32.9,6.5,5.8
Spotsylvania,51177020110,3881,76.4,23.3,30.9,15.7,11.8,13.3,12.2,35.4,8.4,7.9
Spotsylvania,51177020111,2454,76.2,24.3,29.6,15.5,12.1,13.4,10.2,35.5,8.6,8.3
Spotsylvania,51177020112,2749,77.0,23.5,29.2,14.0,10.9,12.1,9.8,34.1,7.8,7.7
Spotsylvania,51177020113,4512,78.6,23.9,28.8,12.1,9.6,10.5,8.0,32.6,7.0,6.9
Spotsylvania,51177020114,5913,77.4,23.1,28.0,13.8,10.6,12.4,9.4,34.7,7.7,7.7
Spotsylvania,51177020201,7310,76.5,23.8,28.3,14.4,11.2,12.9,9.7,35.0,8.1,8.1
Spotsylvania,51177020202,5418,77.9,23.2,30.9,14.7,11.7,12.5,10.3,34.2,8.1,7.9
Spotsylvania,51177020203,5067,77.9,22.2,25.4,11.9,8.8,11.0,8.0,33.6,6.9,6.9
Spotsylvania,51177020204,4572,78.7,22.5,29.2,12.4,9.4,10.6,9.0,33.1,6.9,6.6
Spotsylvania,51177020206,4570,77.2,23.5,26.4,11.2,8.4,10.4,7.6,33.9,6.7,6.5
Spotsylvania,51177020207,1575,75.3,24.6,28.8,16.3,13.1,14.3,10.2,35.8,9.1,9.2
Spotsylvania,51177020304,4351,78.9,22.5,29.2,11.1,8.1,9.8,9.0,33.1,6.3,5.9
Spotsylvania,51177020305,3858,76.0,23.8,27.6,14.2,11.1,12.3,9.6,35.2,8.1,7.7
Spotsylvania,51177020307,3791,76.3,23.0,31.0,17.0,12.7,14.2,13.0,35.9,8.9,8.4
Spotsylvania,51177020308,4032,77.4,23.8,27.7,12.5,9.5,11.3,8.5,33.6,7.2,7.2
Spotsylvania,51177020309,5749,77.3,23.8,27.7,12.2,9.2,11.0,8.4,34.3,7.1,6.8
Spotsylvania,51177020311,5571,77.8,25.7,37.7,20.1,18.6,15.0,11.4,35.0,10.5,10.4
Spotsylvania,51177020312,6724,81.0,20.0,27.6,11.2,8.1,10.0,8.0,32.4,6.3,6.2
Spotsylvania,51177020313,695,75.3,26.3,33.9,26.9,24.8,21.8,12.1,41.6,14.8,14.9
Spotsylvania,51177020314,1850,76.6,23.1,28.4,15.5,11.6,13.8,10.0,36.6,8.4,8.3
Spotsylvania,51177020315,593,78.8,22.6,28.0,10.2,7.5,9.3,8.4,32.2,6.0,5.6
Spotsylvania,51177020316,5003,77.8,23.1,25.7,10.1,7.3,9.7,7.2,33.3,6.1,6.0
Spotsylvania,51177020403,4091,77.2,25.3,31.5,12.9,10.4,10.8,8.7,34.0,7.3,6.9
Spotsylvania,51177020404,3677,78.8,23.9,30.8,11.4,9.2,9.2,7.8,32.1,6.5,6.1
Spotsylvania,51177020405,3677,79.8,24.0,32.9,11.8,9.7,9.3,7.8,32.0,6.7,6.3
Spotsylvania,51177020406,3817,77.3,25.8,34.2,15.2,12.9,11.9,9.8,34.1,8.3,7.9
Spotsylvania,51177020407,5768,80.2,22.3,28.5,9.2,6.9,7.8,6.8,31.1,5.5,5.0
Spotsylvania,51177020408,3100,75.9,24.9,27.6,11.5,8.6,10.5,8.4,34.1,6.8,6.5
Stafford,51179010103,5044,77.3,22.9,25.5,10.9,8.0,10.5,7.6,33.6,6.8,6.6
Stafford,51179010105,8089,77.8,21.6,25.1,10.6,7.5,10.3,7.8,33.8,6.3,6.2
Stafford,51179010106,3865,77.8,22.5,25.5,8.6,5.8,8.4,6.9,32.4,5.4,5.2
Stafford,51179010107,3661,77.4,23.9,28.8,11.7,9.0,10.5,8.7,32.6,6.9,6.7
Stafford,51179010108,6426,77.0,22.1,26.9,12.5,9.0,11.7,9.4,34.5,7.1,7.0
Stafford,51179010201,1633,65.5,28.5,43.6,35.4,35.8,20.5,17.8,40.1,24.0,17.9
Stafford,51179010202,6860,76.5,24.5,29.0,11.2,8.4,9.9,8.6,33.3,6.6,6.1
Stafford,51179010205,6821,76.7,23.3,27.4,11.8,8.4,11.0,8.8,34.2,6.9,6.6
Stafford,51179010206,5495,76.4,22.6,28.6,14.7,11.0,13.2,10.6,34.9,8.2,8.1
Stafford,51179010210,11687,76.8,22.0,22.8,10.6,7.5,10.9,7.2,34.3,6.5,6.7
Stafford,51179010211,4242,75.7,23.5,27.7,14.4,10.8,13.4,9.8,35.9,8.3,8.2
Stafford,51179010212,4675,77.1,22.6,26.3,12.2,8.9,11.4,8.8,34.1,7.1,7.0
Stafford,51179010213,2629,78.2,22.1,22.1,8.0,5.3,8.3,5.8,32.2,5.2,5.2
Stafford,51179010214,3873,76.6,23.1,28.2,14.7,11.7,13.1,9.7,34.8,8.3,8.3
Stafford,51179010215,2114,76.9,23.7,30.4,18.3,14.9,16.4,10.5,37.3,10.3,10.5
Stafford,51179010216,7379,73.9,23.5,33.4,24.0,19.4,19.9,17.3,38.4,12.3,12.1
Stafford,51179010217,5305,79.9,21.9,24.8,7.6,5.3,7.1,5.5,30.4,4.9,4.6
Stafford,51179010218,4638,74.1,22.5,26.9,13.6,10.1,12.9,10.0,36.0,8.0,7.9
Stafford,51179010219,1462,78.6,21.4,23.0,8.6,5.8,8.7,5.8,32.5,5.5,5.5
Stafford,51179010301,4690,78.1,23.6,27.6,9.3,6.9,8.4,6.9,32.0,5.7,5.4
Stafford,51179010304,6868,79.0,23.2,34.1,15.0,12.3,12.6,10.1,35.0,8.5,8.2
Stafford,51179010305,6752,78.5,22.7,29.5,12.4,9.6,11.0,8.1,34.0,7.3,7.0
Stafford,51179010306,2773,75.7,23.1,30.0,17.0,13.7,15.3,11.1,36.8,9.5,9.7
Stafford,51179010307,8635,80.4,21.7,26.4,8.7,6.3,8.2,6.3,31.6,5.5,5.2
Stafford,51179010308,2618,77.1,24.0,26.7,9.2,6.8,8.6,6.9,32.3,5.8,5.5
Stafford,51179010403,3815,77.1,23.5,26.4,9.9,7.3,9.4,7.5,32.6,6.1,5.9
Stafford,51179010404,6642,78.1,22.9,25.4,8.7,6.3,8.6,6.5,32.5,5.6,5.5
Stafford,51179010405,6241,78.4,23.0,25.5,8.0,5.6,7.7,6.3,31.9,5.1,4.8
Stafford,51179010406,3216,77.8,23.6,27.3,10.4,8.0,9.7,7.2,32.7,6.4,6.3
Stafford,51179010502,4226,78.9,23.3,28.2,8.3,6.1,7.5,6.6,31.4,5.2,4.7
Stafford,51179010503,2618,78.2,24.0,29.1,9.0,6.7,7.9,7.1,32.0,5.6,5.0
Stafford,51179010504,1935,78.6,24.9,33.5,12.4,10.4,10.0,8.4,32.5,7.3,6.6
Staunton,51790000100,1145,78.1,26.2,31.8,13.7,12.8,10.8,7.7,33.5,8.5,7.9
Staunton,51790000200,4096,77.7,25.9,35.6,17.9,16.4,14.2,10.5,36.1,9.9,9.6
Staunton,51790000300,5340,79.8,24.2,33.9,12.6,11.3,10.0,8.0,32.7,7.3,6.9
Staunton,51790000401,3964,80.3,24.6,34.0,11.4,10.2,9.3,7.4,32.1,6.8,6.5
Staunton,51790000402,3642,82.0,22.8,32.5,8.8,7.4,7.3,6.3,30.9,5.6,5.0
Staunton,51790000500,3239,79.5,24.1,30.9,10.0,7.3,8.2,7.1,35.2,6.5,5.0
Staunton,51790000600,4324,78.2,24.3,32.3,13.1,11.0,11.0,8.5,34.5,7.6,7.3
Suffolk,51800065100,2124,82.1,21.8,44.4,39.4,42.0,30.1,14.0,39.9,20.0,23.0
Suffolk,51800065200,2265,82.1,22.0,34.8,14.7,12.9,12.1,8.7,33.3,8.2,8.1
Suffolk,51800065301,1458,81.6,22.0,32.9,16.4,14.6,13.8,8.4,34.3,9.2,9.4
Suffolk,51800065302,1713,80.4,24.3,47.5,43.9,48.7,31.8,16.6,39.3,23.0,25.8
Suffolk,51800065401,2387,82.4,21.4,40.5,33.9,35.0,26.5,12.0,38.9,17.4,19.9
Suffolk,51800065402,1149,84.4,20.3,39.2,31.7,33.5,25.8,10.4,37.5,16.3,19.8
Suffolk,51800065500,2830,82.6,21.4,46.7,43.6,46.3,32.7,15.6,41.4,21.9,24.6
Suffolk,51800075103,4005,78.9,22.3,30.4,21.3,19.9,18.6,9.3,37.1,12.1,13.2
Suffolk,51800075104,3213,81.9,20.6,30.8,11.8,9.7,10.3,7.2,32.2,6.9,6.8
Suffolk,51800075105,2730,83.5,19.3,22.9,6.4,4.6,6.3,4.2,28.0,4.2,4.3
Suffolk,51800075106,4866,79.6,21.5,27.4,14.5,12.0,13.6,7.7,34.2,8.4,9.1
Suffolk,51800075202,1562,80.5,20.8,25.7,11.6,8.9,10.9,6.6,32.9,6.8,7.0
Suffolk,51800075203,4283,79.1,21.5,24.4,11.0,8.5,11.1,6.7,32.8,6.7,7.2
Suffolk,51800075205,3267,82.0,21.2,34.3,19.0,17.5,15.9,9.1,35.4,10.4,11.0
Suffolk,51800075206,2635,78.6,20.8,27.0,15.2,11.8,15.1,9.2,36.5,8.5,9.2
Suffolk,51800075207,1902,81.3,22.0,29.3,11.1,9.2,9.7,6.7,31.0,6.6,6.6
Suffolk,51800075208,2815,81.6,21.8,28.6,8.5,6.4,7.6,6.1,30.2,5.2,4.9
Suffolk,51800075301,2253,83.4,20.5,27.4,6.7,5.0,6.0,5.3,28.2,4.3,3.9
Suffolk,51800075302,2455,82.6,21.8,32.5,12.5,11.1,10.3,6.9,30.8,7.1,7.3
Suffolk,51800075401,3182,79.1,19.9,27.7,13.3,10.6,12.9,7.9,34.0,8.0,8.5
Suffolk,51800075402,4572,79.3,21.4,25.7,12.9,10.1,13.0,7.1,34.6,7.7,8.3
Suffolk,51800075404,1160,82.0,21.4,28.6,8.8,6.9,8.2,6.1,29.6,5.5,5.5
Suffolk,51800075405,2273,81.3,22.8,32.2,10.1,8.2,8.3,7.2,30.9,5.9,5.5
Suffolk,51800075406,3605,81.0,20.9,29.5,16.3,14.2,15.0,7.9,35.3,9.2,10.1
Suffolk,51800075407,1510,84.5,19.4,35.2,10.4,8.5,8.9,7.1,31.2,6.1,5.9
Suffolk,51800075502,4162,81.1,20.6,27.2,12.4,10.0,11.6,6.6,32.9,7.3,7.8
Suffolk,51800075503,3135,80.4,21.5,28.2,13.2,11.3,12.5,7.0,32.8,7.8,8.6
Suffolk,51800075504,3158,80.6,21.5,33.8,21.2,19.1,18.0,10.4,36.9,11.4,12.0
Suffolk,51800075601,3128,83.9,19.6,39.4,27.6,26.8,22.1,10.8,38.2,14.0,15.5
Suffolk,51800075602,1476,80.5,22.7,31.5,10.1,7.8,8.7,7.3,31.9,6.0,5.5
Suffolk,51800075701,1667,80.6,22.7,33.5,16.4,14.6,14.1,8.6,34.4,9.2,9.6
Suffolk,51800075702,3408,81.1,22.0,31.2,12.7,10.6,11.1,7.8,32.6,7.2,7.2
Suffolk,51800075703,1521,81.6,22.1,33.3,12.8,10.8,10.7,7.6,32.1,7.3,7.2
Suffolk,51800075801,3128,80.1,23.0,31.4,11.1,9.0,9.5,7.4,32.2,6.5,6.1
Suffolk,51800075802,1825,81.5,21.7,33.5,13.9,11.8,11.6,8.0,33.2,7.8,7.7
Suffolk,51800075803,1502,79.6,24.5,36.1,16.8,15.8,13.0,9.5,33.2,9.2,9.0
Surry,51181860100,3059,83.4,21.7,38.2,18.5,17.5,14.1,8.6,33.0,9.7,10.1
Surry,51181860200,3502,82.7,21.0,34.1,14.8,12.7,12.1,7.5,33.2,8.0,8.1
Sussex,51183870100,2652,83.4,21.0,38.4,21.4,20.1,16.5,9.7,35.5,11.0,11.6
Sussex,51183870201,3262,78.1,19.4,35.3,22.0,19.4,18.2,12.6,36.3,11.6,12.5
Sussex,51183870202,700,70.6,17.5,33.8,28.6,24.3,24.3,17.8,40.7,15.2,16.0
Sussex,51183870300,2633,83.4,20.6,37.6,22.8,21.3,17.8,10.0,36.5,11.5,12.2
Sussex,51183870400,1582,82.8,21.3,36.8,18.7,17.0,14.9,9.0,35.2,9.8,10.3
Tazewell,51185020100,3219,76.9,25.7,42.3,20.3,20.1,14.9,13.2,36.0,10.7,10.6
Tazewell,51185020200,5043,79.2,27.7,40.0,16.8,15.8,12.2,10.1,36.9,9.4,8.3
Tazewell,51185020301,2450,79.9,29.0,45.6,21.5,23.0,14.6,11.6,35.8,11.1,10.8
Tazewell,51185020302,3225,80.0,26.4,39.5,13.5,11.7,10.1,9.9,35.9,7.2,6.3
Tazewell,51185020400,3982,80.4,27.8,41.8,16.4,16.3,11.5,9.9,34.8,8.9,8.1
Tazewell,51185020500,2897,79.7,29.6,44.5,21.1,22.8,14.0,11.1,35.6,11.1,10.5
Tazewell,51185020600,3806,80.5,27.1,36.7,12.6,11.8,9.7,7.9,33.5,7.2,6.7
Tazewell,51185020700,2994,80.9,26.0,36.6,11.3,9.8,9.1,7.8,34.4,6.6,6.0
Tazewell,51185020800,1805,80.2,27.3,37.8,13.0,11.9,10.2,8.1,34.6,7.5,6.9
Tazewell,51185020900,1807,80.3,29.4,46.6,22.3,24.4,14.2,11.9,35.6,11.4,10.6
Tazewell,51185021000,3739,79.6,29.2,43.0,19.0,20.1,13.2,10.5,35.4,10.1,9.7
Tazewell,51185021101,2773,81.6,27.1,41.0,16.0,16.1,11.4,9.3,34.1,8.5,8.1
Tazewell,51185021102,2689,83.2,24.5,36.5,10.7,9.6,7.9,6.8,31.7,6.2,5.6
Virginia Beach,51810040000,2548,68.9,25.1,26.2,15.6,10.2,13.8,12.0,45.1,10.3,7.7
Virginia Beach,51810040200,5391,77.0,26.5,37.7,30.0,27.9,23.2,14.2,43.9,16.6,16.1
Virginia Beach,51810040403,4170,77.5,24.6,31.1,16.8,13.6,14.1,10.6,39.2,9.4,8.8
Virginia Beach,51810040404,8290,81.6,21.4,26.2,9.3,6.6,8.5,6.6,34.0,5.5,5.2
Virginia Beach,51810040405,3003,79.1,25.7,38.0,29.6,29.2,22.8,13.3,41.2,16.1,16.7
Virginia Beach,51810040406,4910,79.4,22.5,29.4,20.1,16.6,18.4,10.4,41.6,10.8,11.4
Virginia Beach,51810040600,7591,78.8,24.5,35.3,25.2,23.5,20.6,12.1,40.8,13.6,14.4
Virginia Beach,51810040801,4068,77.4,25.7,33.4,18.7,15.9,15.2,11.3,39.3,10.2,9.7
Virginia Beach,51810040802,4966,78.9,23.4,29.3,15.0,11.8,13.4,9.0,38.2,8.4,8.4
Virginia Beach,51810041002,2356,77.0,25.1,33.5,18.9,14.9,15.5,13.9,39.5,10.2,9.3
Virginia Beach,51810041003,3534,79.0,24.7,28.9,12.0,9.2,11.0,8.0,36.8,7.2,6.8
Virginia Beach,51810041004,3964,77.9,24.6,31.7,16.1,13.0,13.4,10.7,38.2,8.9,8.3
Virginia Beach,51810041200,6428,81.3,23.3,29.5,9.3,7.0,8.1,7.2,33.7,5.6,5.0
Virginia Beach,51810041400,5386,82.0,21.7,23.6,6.5,4.4,6.1,5.2,31.5,4.2,3.8
Virginia Beach,51810041600,3485,84.0,21.9,31.6,9.0,6.9,7.2,6.6,32.1,5.3,4.7
Virginia Beach,51810041801,5184,76.7,26.6,28.0,12.9,10.8,11.5,8.5,36.5,8.0,7.6
Virginia Beach,51810041803,2951,79.9,24.4,23.3,6.4,4.6,6.3,5.2,32.1,4.4,4.0
Virginia Beach,51810041804,3124,80.3,23.8,26.2,7.3,5.4,6.8,5.9,32.6,4.8,4.4
Virginia Beach,51810042000,3626,83.4,21.9,24.3,5.3,3.6,4.9,4.4,30.0,3.7,3.2
Virginia Beach,51810042201,3745,81.9,22.7,23.6,5.9,4.1,5.8,4.7,31.0,4.1,3.8
Virginia Beach,51810042202,4418,81.7,22.9,26.5,7.2,5.2,6.6,5.6,31.9,4.6,4.3
Virginia Beach,51810042400,4902,80.4,24.7,31.0,11.9,9.6,10.1,8.2,35.2,6.9,6.5
Virginia Beach,51810042600,2468,80.3,24.1,28.2,10.9,8.3,10.1,7.5,35.4,6.6,6.3
Virginia Beach,51810042801,5552,79.0,25.3,34.4,16.8,14.6,13.8,10.3,37.1,9.3,9.2
Virginia Beach,51810042802,4413,76.5,25.9,32.4,19.4,15.8,16.1,11.8,41.0,10.7,9.9
Virginia Beach,51810043002,4439,82.5,22.2,23.5,5.8,4.0,5.3,4.7,30.6,3.8,3.3
Virginia Beach,51810043004,4007,81.2,23.4,23.4,5.6,4.0,5.5,4.7,30.9,4.0,3.6
Virginia Beach,51810043005,2167,89.7,17.6,36.0,4.2,2.9,3.1,4.8,28.5,2.9,2.1
Virginia Beach,51810043006,2654,82.0,23.5,24.6,5.7,4.0,5.5,5.1,30.9,4.0,3.5
Virginia Beach,51810043200,1187,70.9,27.5,28.4,18.7,14.8,16.1,12.7,42.4,11.5,10.0
Virginia Beach,51810043400,2128,84.6,21.5,22.5,3.6,2.4,3.6,3.4,28.2,2.8,2.4
Virginia Beach,51810043600,1798,84.1,22.5,24.4,4.7,3.3,4.3,3.8,28.9,3.4,3.0
Virginia Beach,51810043800,4104,83.4,21.9,23.6,4.4,2.9,4.3,3.9,29.4,3.3,2.8
Virginia Beach,51810044004,2440,78.0,26.2,28.3,12.3,10.5,10.5,7.9,34.6,7.4,7.1
Virginia Beach,51810044005,2251,73.6,27.8,25.3,12.2,9.0,11.5,8.4,39.8,8.1,7.1
Virginia Beach,51810044006,3391,77.8,26.6,31.1,15.7,14.1,12.9,9.4,36.1,9.0,8.9
Virginia Beach,51810044007,3754,79.8,24.7,25.4,8.0,6.2,7.5,6.0,32.3,5.2,5.0
Virginia Beach,51810044008,1835,83.6,21.6,22.9,4.6,3.1,4.5,3.8,29.2,3.3,3.0
Virginia Beach,51810044201,2983,78.2,24.1,24.6,9.2,6.9,8.7,6.9,34.7,5.7,5.4
Virginia Beach,51810044202,4041,75.7,25.5,33.0,23.3,20.2,19.3,14.9,40.2,12.5,12.4
Virginia Beach,51810044401,3752,82.9,22.7,25.7,6.1,4.4,5.5,4.9,30.4,4.0,3.6
Virginia Beach,51810044402,5956,81.3,23.5,25.0,7.0,5.0,6.7,5.6,32.6,4.6,4.2
Virginia Beach,51810044600,5918,84.3,21.9,28.4,6.2,4.5,5.3,5.1,30.6,4.0,3.4
Virginia Beach,51810044805,3252,73.8,26.8,25.9,14.5,11.2,13.4,9.3,40.9,9.0,8.2
Virginia Beach,51810044806,3313,77.7,26.5,35.7,24.1,23.0,19.2,12.0,39.5,13.1,13.6
Virginia Beach,51810044807,5609,77.9,25.6,30.3,15.2,12.3,13.5,9.6,38.7,8.8,8.5
Virginia Beach,51810044808,4106,78.9,26.9,31.1,16.2,14.9,13.8,8.8,36.3,9.3,9.6
Virginia Beach,51810045000,1362,66.7,22.0,23.8,11.2,5.0,9.6,11.1,48.2,8.4,4.5
Virginia Beach,51810045200,3299,71.5,27.9,31.7,19.9,16.1,16.3,12.5,42.8,12.3,10.4
Virginia Beach,51810045405,4579,78.9,24.0,31.8,19.6,16.9,16.3,10.3,38.7,10.7,11.0
Virginia Beach,51810045407,4456,78.4,23.9,28.7,13.6,10.3,11.8,9.2,37.0,7.6,7.2
Virginia Beach,51810045408,6311,77.7,26.8,32.1,17.2,14.9,14.4,10.3,37.6,9.7,9.6
Virginia Beach,51810045412,1542,83.7,22.4,25.9,5.6,3.9,5.0,4.7,30.0,3.7,3.2
Virginia Beach,51810045414,6068,78.1,24.8,32.6,20.4,17.7,17.0,11.3,39.3,11.0,11.3
Virginia Beach,51810045415,1893,78.4,25.8,35.8,21.1,19.6,16.0,11.5,37.6,11.3,11.2
Virginia Beach,51810045420,5520,80.1,24.6,26.0,8.6,6.4,7.8,6.3,33.3,5.4,5.0
Virginia Beach,51810045421,3599,79.9,23.0,22.5,7.8,5.3,7.6,5.6,33.6,5.0,4.7
Virginia Beach,51810045422,4859,80.0,23.2,24.7,9.4,6.9,8.9,6.4,34.0,5.8,5.7
Virginia Beach,51810045424,6960,79.9,24.8,26.6,10.1,7.8,8.9,6.7,33.6,6.1,5.9
Virginia Beach,51810045425,2846,79.7,25.0,28.8,11.3,9.2,9.7,7.5,34.0,6.5,6.3
Virginia Beach,51810045426,6452,79.2,24.3,25.2,9.6,7.0,8.8,6.7,34.3,5.8,5.5
Virginia Beach,51810045427,6203,78.3,25.0,25.0,9.8,7.3,9.6,6.9,35.3,6.1,6.0
Virginia Beach,51810045428,1518,86.5,19.3,38.3,6.8,5.0,5.3,6.7,31.9,4.3,3.4
Virginia Beach,51810045429,5202,79.1,20.5,23.7,12.3,8.3,11.1,7.4,37.9,6.9,6.6
Virginia Beach,51810045430,4079,77.3,25.3,31.9,21.9,19.0,18.1,11.1,40.2,12.0,12.2
Virginia Beach,51810045431,4208,78.9,24.2,24.7,8.8,6.2,8.5,6.5,34.6,5.5,5.2
Virginia Beach,51810045432,4848,80.1,25.2,29.1,11.4,9.3,9.8,7.5,33.9,6.7,6.6
Virginia Beach,51810045433,4542,76.7,23.3,26.8,13.1,9.9,12.0,8.8,37.3,7.7,7.5
Virginia Beach,51810045434,5444,84.5,21.0,27.4,6.6,4.6,5.9,5.3,30.8,4.2,3.8
Virginia Beach,51810045601,2870,80.5,24.6,28.4,10.0,7.8,8.9,6.6,34.1,6.1,5.8
Virginia Beach,51810045603,2192,78.1,23.4,23.0,9.1,6.4,9.2,6.5,35.6,6.0,5.7
Virginia Beach,51810045605,2761,78.3,23.9,25.4,11.2,8.7,10.3,7.3,36.0,7.0,6.7
Virginia Beach,51810045606,3848,76.8,27.3,35.5,27.7,27.2,21.7,12.6,41.2,15.4,15.9
Virginia Beach,51810045801,4672,79.9,22.8,28.2,10.6,7.6,9.6,8.0,35.8,6.3,5.8
Virginia Beach,51810045803,3206,79.8,24.0,28.9,12.1,9.3,11.0,7.8,36.9,7.3,6.9
Virginia Beach,51810045805,1293,80.2,23.1,28.8,10.6,7.6,9.6,7.9,35.8,6.3,5.8
Virginia Beach,51810045806,3906,79.8,23.2,29.7,13.6,10.3,12.2,9.0,37.4,7.7,7.5
Virginia Beach,51810045807,1552,78.5,24.0,25.9,12.6,9.6,11.9,7.9,37.3,7.4,7.5
Virginia Beach,51810045808,3231,78.5,24.7,32.2,20.0,17.3,16.9,10.8,39.3,11.0,11.3
