CountyName,LocationID,TotalPopulation,Checkups,Depression,Disability,Food_Insecurity,Food_Stamps,Housing_Insecure,Insurance_Gap,Loneliness,Transport_Barriers,Utility_Threat,Low_Checkups,Healthcare_Desert_Score,Score_EqualWeights,Risk_Tier
Arlington,51013103700,2626,80.4,20.2,20.4,4.5,2.9,4.6,4.3,28.7,3.3,3.0,19.599999999999994,9.65,8.86,LOW
Arlington,51013103800,4964,73.8,23.9,20.4,9.5,7.2,9.5,6.8,36.1,6.5,6.2,26.200000000000003,14.31,13.5,LOW
Augusta,51015070100,3973,77.2,23.7,38.6,19.0,16.7,14.9,12.7,35.2,10.1,9.9,22.799999999999997,18.03,17.66,MODERATE
Augusta,51015070200,3788,79.2,25.3,34.0,11.1,8.6,9.0,9.0,33.5,6.3,5.4,20.799999999999997,13.71,12.96,LOW
Augusta,51015070300,6450,80.0,25.6,33.5,11.4,9.7,9.3,8.1,31.8,6.6,6.2,20.0,13.35,12.89,LOW
Augusta,51015070400,5436,78.9,26.6,37.2,14.0,11.9,10.9,9.7,34.4,7.7,6.9,21.099999999999994,15.05,14.58,LOW
Augusta,51015070500,5189,80.5,24.6,33.9,10.1,8.1,8.4,7.4,32.3,5.8,5.4,19.5,12.64,12.12,LOW
Augusta,51015070601,2724,83.2,23.5,33.6,8.4,6.9,6.9,6.0,29.7,5.2,4.8,16.799999999999997,10.92,10.59,LOW
Augusta,51015070602,3646,78.8,26.9,39.7,17.7,16.1,12.9,10.9,35.8,10.0,8.7,21.200000000000003,16.79,16.66,MODERATE
Augusta,51015070603,4328,80.7,24.7,31.6,10.2,8.5,8.7,6.8,31.5,6.1,5.8,19.299999999999997,12.49,12.11,LOW
Augusta,51015070701,4800,78.2,24.7,32.3,11.1,8.8,9.5,8.7,33.3,6.5,5.9,21.799999999999997,13.92,13.2,LOW
Augusta,51015070702,2250,80.1,25.0,32.6,9.9,7.8,8.4,7.6,32.4,5.8,5.3,19.900000000000006,12.73,12.14,LOW
Augusta,51015070801,2293,82.4,23.6,31.9,7.7,5.8,6.4,6.3,30.3,4.7,4.1,17.599999999999994,10.92,10.36,LOW
Augusta,51015070802,4036,80.2,25.0,33.1,9.9,8.0,8.2,7.2,32.2,5.8,5.2,19.799999999999997,12.57,12.04,LOW
Augusta,51015070900,5176,81.7,25.3,35.0,11.2,9.9,8.7,7.2,31.2,6.4,6.0,18.299999999999997,12.61,12.36,LOW
Augusta,51015071000,5968,79.6,26.1,36.8,13.3,11.8,10.4,8.8,33.0,7.4,7.0,20.400000000000006,14.36,14.01,LOW
Augusta,51015071101,4817,79.3,26.2,35.7,13.3,11.4,10.7,9.0,34.1,7.5,6.9,20.700000000000003,14.59,14.2,LOW
Augusta,51015071102,6333,79.9,25.6,33.4,10.6,8.7,8.8,7.5,32.6,6.2,5.6,20.099999999999994,13.01,12.51,LOW
Augusta,51015071201,2110,80.8,24.1,32.4,9.0,6.8,7.6,7.0,31.9,5.3,4.7,19.200000000000003,12.04,11.44,LOW
Augusta,51015071202,4170,81.6,24.2,34.8,10.3,8.3,8.4,7.6,31.8,6.0,5.4,18.400000000000006,12.48,12.03,LOW
Bath,51017920101,2112,80.7,25.3,40.8,15.4,14.7,10.8,9.6,32.3,8.3,7.6,19.299999999999997,14.88,14.75,LOW
Bath,51017920102,2097,80.6,25.7,42.8,18.4,18.6,12.5,10.8,32.9,9.8,9.2,19.400000000000006,16.3,16.45,MODERATE
Bedford,51019030101,7719,79.7,22.7,26.4,6.7,5.2,6.2,4.9,28.2,4.5,4.3,20.299999999999997,10.69,10.04,LOW
Bedford,51019030103,7788,79.1,23.2,28.0,8.0,6.0,7.0,5.9,30.2,5.2,4.6,20.900000000000006,11.66,10.98,LOW
Bedford,51019030104,4450,79.0,23.9,31.2,10.1,8.2,8.5,7.0,30.9,6.2,5.7,21.0,12.77,12.2,LOW
Bedford,51019030202,6024,79.7,23.9,33.4,11.3,9.8,9.0,7.1,30.1,6.6,6.3,20.299999999999997,12.95,12.56,LOW
Bedford,51019030203,4724,79.0,22.6,24.7,6.4,4.5,6.2,4.9,29.2,4.3,4.0,21.0,10.82,10.06,LOW
Bedford,51019030204,4365,79.1,23.4,30.4,8.8,6.7,7.8,6.5,30.4,5.4,5.0,20.900000000000006,12.12,11.44,LOW
Bedford,51019030300,3620,80.7,23.5,36.5,12.3,10.9,9.4,7.7,30.3,6.9,6.5,19.299999999999997,13.21,12.91,LOW
Bedford,51019030401,2925,81.3,23.3,36.0,10.6,9.1,8.2,7.2,29.7,6.2,5.7,18.700000000000003,12.32,11.92,LOW
Bedford,51019030403,3347,79.6,23.8,34.4,10.9,8.9,8.7,7.7,31.1,6.3,5.6,20.400000000000006,13.02,12.45,LOW
Bedford,51019030404,3480,79.4,24.2,35.9,14.2,12.7,11.1,8.2,31.9,7.9,7.7,20.599999999999994,14.47,14.29,LOW
Bedford,51019030501,4190,78.7,24.8,36.2,12.9,11.0,10.2,8.5,32.1,7.3,6.8,21.299999999999997,14.23,13.76,LOW
Bedford,51019030503,2439,85.5,20.6,34.3,6.7,5.4,5.2,5.0,25.8,4.2,3.7,14.5,9.15,8.81,LOW
Bedford,51019030504,2858,80.7,23.2,33.2,9.8,8.3,7.9,6.8,29.2,5.8,5.4,19.299999999999997,12.05,11.56,LOW
Bedford,51019030601,3336,79.4,24.2,32.5,9.7,7.8,8.2,6.9,30.4,5.9,5.5,20.599999999999994,12.46,11.87,LOW
Bedford,51019030602,3610,79.4,23.9,33.3,9.9,7.8,8.1,7.5,30.6,5.8,5.2,20.599999999999994,12.63,11.94,LOW
Bedford,51019030603,2690,78.9,24.7,36.5,11.9,10.0,9.1,8.5,31.5,6.7,6.0,21.099999999999994,13.71,13.1,LOW
Bedford,51019030604,2595,78.2,25.3,35.2,11.7,9.7,9.2,8.0,31.9,6.7,6.1,21.799999999999997,13.73,13.14,LOW
Bedford,51019030605,3161,78.7,24.4,34.3,11.0,9.1,8.8,7.7,31.2,6.3,5.7,21.299999999999997,13.25,12.64,LOW
Bedford,51019050101,2932,78.5,26.9,46.3,27.6,29.2,19.2,13.1,35.5,14.3,14.5,21.5,20.9,21.86,HIGH
Bedford,51019050102,3209,80.3,23.2,36.7,12.4,10.7,9.7,8.6,31.4,7.1,6.6,19.700000000000003,13.69,13.28,LOW
Bland,51021040100,3646,78.2,23.6,34.2,12.0,10.3,9.8,8.8,32.2,6.9,6.7,21.799999999999997,14.16,13.56,LOW
Bland,51021040200,2624,80.5,24.6,36.1,11.6,10.2,9.0,8.0,31.9,6.6,6.1,19.5,13.25,12.86,LOW
Botetourt,51023040100,3343,80.6,25.0,38.4,13.8,12.8,10.2,8.4,30.8,7.6,7.2,19.400000000000006,13.96,13.78,LOW
Botetourt,51023040200,4219,80.0,25.1,34.2,11.2,9.6,8.9,7.6,30.8,6.5,6.0,20.0,13.03,12.58,LOW
Botetourt,51023040301,3002,80.4,23.7,31.8,10.2,8.3,8.4,7.2,30.1,6.0,5.6,19.599999999999994,12.44,11.92,LOW
Botetourt,51023040303,4193,82.7,21.8,32.0,7.3,5.5,6.1,6.3,28.8,4.6,3.8,17.299999999999997,10.57,9.96,LOW
Botetourt,51023040304,3908,81.0,23.7,28.8,7.6,5.8,6.8,5.6,28.8,4.9,4.5,19.0,10.94,10.38,LOW
Botetourt,51023040401,2236,80.2,24.3,34.0,10.6,8.7,8.6,7.7,30.5,6.2,5.7,19.799999999999997,12.77,12.22,LOW
Botetourt,51023040402,5030,80.5,23.5,31.1,9.4,7.2,8.0,7.4,30.3,5.6,5.1,19.5,12.21,11.56,LOW
Botetourt,51023040501,6360,80.4,24.3,31.2,9.3,7.5,7.9,6.7,29.8,5.6,5.2,19.599999999999994,12.0,11.45,LOW
Botetourt,51023040502,1305,80.5,24.3,31.2,9.4,7.7,8.0,6.7,29.7,5.7,5.3,19.5,12.02,11.5,LOW
Bristol,51520020100,3709,79.3,27.0,43.9,20.5,21.0,14.0,11.4,34.1,10.9,10.4,20.700000000000003,17.6,17.88,MODERATE
Bristol,51520020201,2346,78.2,28.5,47.6,30.4,34.5,20.0,14.4,35.2,15.6,16.1,21.799999999999997,22.22,23.5,CRITICAL
Bristol,51520020202,2479,81.0,24.0,32.9,9.5,7.8,7.7,6.9,30.8,5.8,5.2,19.0,12.07,11.59,LOW
Bristol,51520020300,2972,77.7,28.2,42.9,23.3,24.2,16.4,12.2,35.7,12.2,12.1,22.299999999999997,19.33,19.8,HIGH
Bristol,51520020400,5713,80.5,24.5,33.3,10.1,8.5,8.2,7.2,31.4,6.1,5.6,19.5,12.53,12.08,LOW
Brunswick,51025930100,3382,82.5,22.1,43.0,24.2,23.9,17.7,11.5,36.6,12.2,12.4,17.5,18.58,19.5,MODERATE
Brunswick,51025930201,2101,81.1,20.8,42.0,28.2,28.2,21.5,12.8,37.8,14.3,15.5,18.900000000000006,20.9,22.15,HIGH
Brunswick,51025930202,1595,72.6,17.1,38.4,35.3,34.0,29.8,19.1,40.2,18.5,21.6,27.400000000000006,27.41,28.24,CRITICAL
Brunswick,51025930203,3848,83.3,20.9,43.8,28.8,29.5,21.4,11.9,37.9,14.5,15.7,16.700000000000003,20.41,22.05,HIGH
Brunswick,51025930301,1604,84.4,21.1,41.8,19.5,18.9,14.0,9.7,33.9,9.9,9.9,15.599999999999994,15.77,16.42,LOW
Brunswick,51025930302,3319,82.4,21.0,36.2,15.6,13.6,12.7,8.9,34.5,8.4,8.4,17.599999999999994,14.83,14.96,LOW
Buchanan,51027010100,4401,80.1,27.8,42.6,18.0,17.7,12.0,10.4,33.9,9.5,8.8,19.900000000000006,16.2,16.27,MODERATE
Buchanan,51027010200,2558,79.1,29.4,51.9,29.4,32.1,17.2,15.3,35.9,13.9,13.2,20.900000000000006,21.45,22.24,HIGH
Buchanan,51027010300,2852,80.0,25.9,39.5,14.1,12.1,10.0,9.6,34.0,7.4,6.6,20.0,14.64,14.22,LOW
Buchanan,51027010400,2032,80.5,28.9,44.9,22.1,24.4,13.8,10.7,32.9,11.5,11.3,19.5,17.54,18.27,MODERATE
Buchanan,51027010500,1184,80.2,28.4,48.6,24.5,26.8,15.0,12.8,33.9,12.2,11.8,19.799999999999997,18.93,19.6,MODERATE
Buchanan,51027010600,3951,77.7,24.5,37.6,17.0,14.9,13.0,11.4,34.8,9.0,8.8,22.299999999999997,16.81,16.4,MODERATE
Buchanan,51027010700,3377,80.3,27.5,44.0,19.5,19.5,12.5,11.1,33.8,9.8,9.1,19.700000000000003,16.73,16.88,MODERATE
Buckingham,51029930101,3791,80.7,24.5,41.0,21.2,20.4,15.6,11.1,36.0,10.8,10.8,19.299999999999997,17.71,18.15,MODERATE
Buckingham,51029930102,2927,82.1,22.8,40.4,20.0,18.2,15.3,10.1,36.9,10.1,10.2,17.900000000000006,16.86,17.34,MODERATE
Buckingham,51029930201,5526,78.0,21.2,36.7,20.7,18.4,17.1,11.9,36.4,11.0,11.7,22.0,18.56,18.65,MODERATE
Buckingham,51029930202,4580,80.7,24.5,38.3,17.6,16.3,13.5,9.8,35.1,9.4,9.2,19.299999999999997,16.11,16.28,MODERATE
Buena Vista,51530930601,3357,78.7,26.5,38.7,15.7,14.4,11.3,10.1,34.6,8.8,7.7,21.299999999999997,15.77,15.49,LOW
Buena Vista,51530930602,3284,76.7,27.3,36.6,15.1,13.1,11.2,9.2,36.6,9.4,7.7,23.299999999999997,16.02,15.7,MODERATE
Campbell,51031020101,5718,79.9,23.5,35.5,15.0,13.6,11.6,9.1,32.3,8.4,8.0,20.099999999999994,14.92,14.76,LOW
Campbell,51031020102,4635,79.9,23.3,33.9,13.5,12.1,10.8,8.3,31.9,7.6,7.4,20.099999999999994,14.19,13.96,LOW
Campbell,51031020200,5655,79.3,23.1,32.8,11.6,9.5,9.5,8.3,32.7,7.0,6.2,20.700000000000003,13.71,13.19,LOW
Campbell,51031020300,3938,80.8,22.7,32.8,10.8,9.0,8.8,7.7,31.1,6.4,5.8,19.200000000000003,12.8,12.35,LOW
Campbell,51031020401,5253,78.7,24.3,32.7,13.8,12.0,11.4,8.8,33.1,8.4,7.8,21.299999999999997,14.87,14.58,LOW
Campbell,51031020402,3422,78.8,23.3,28.1,9.5,7.3,8.6,6.7,32.0,6.0,5.5,21.200000000000003,12.69,12.1,LOW
Campbell,51031020403,6119,79.1,23.8,31.3,12.4,10.6,10.3,8.0,32.0,7.2,6.8,20.900000000000006,13.92,13.52,LOW
Campbell,51031020500,7065,80.1,23.8,35.4,14.7,13.3,11.5,8.8,32.3,8.2,7.9,19.900000000000006,14.71,14.58,LOW
Campbell,51031020600,3604,81.7,22.7,36.5,13.9,12.5,10.6,8.4,31.6,7.7,7.3,18.299999999999997,13.88,13.79,LOW
Campbell,51031020700,3378,81.7,23.2,38.6,19.6,19.6,14.8,9.6,33.3,10.6,10.8,18.299999999999997,16.47,17.08,MODERATE
Campbell,51031020800,3321,80.9,23.9,39.5,19.2,19.2,14.1,9.8,32.8,10.3,10.3,19.099999999999994,16.42,16.85,MODERATE
Campbell,51031020900,3588,81.1,23.2,39.7,18.3,17.1,13.5,10.1,34.0,9.7,9.2,18.900000000000006,16.16,16.35,MODERATE
Caroline,51033030100,4130,78.9,21.7,30.8,12.2,9.4,10.4,10.0,33.7,6.9,6.5,21.099999999999994,14.51,13.78,LOW
Caroline,51033030201,2870,79.5,22.5,31.7,16.2,13.9,14.0,9.0,35.8,8.8,9.2,20.5,15.9,15.92,LOW
Caroline,51033030202,1812,80.7,23.2,38.6,17.9,16.4,13.2,10.1,34.9,9.5,9.1,19.299999999999997,16.18,16.3,MODERATE
Caroline,51033030300,3383,80.0,23.6,35.7,16.0,14.0,12.8,9.8,35.4,8.8,8.4,20.0,15.75,15.65,LOW
Caroline,51033030400,1854,79.2,24.2,39.9,20.7,19.2,15.2,11.8,36.5,10.7,10.3,20.799999999999997,18.02,18.15,MODERATE
Caroline,51033030501,4648,77.7,23.6,27.3,12.2,9.9,11.3,7.8,34.9,7.2,7.3,22.299999999999997,14.52,14.11,LOW
Caroline,51033030502,6450,78.3,23.9,30.9,14.3,12.2,12.1,9.0,34.8,8.0,7.9,21.700000000000003,15.31,15.0,LOW
Caroline,51033030503,2346,81.4,23.0,44.3,27.5,28.1,19.3,13.0,36.7,13.7,14.2,18.599999999999994,20.29,21.39,HIGH
Caroline,51033030600,3394,79.8,22.5,36.5,18.9,16.7,15.0,10.7,37.0,9.9,9.8,20.200000000000003,17.17,17.27,MODERATE
Carroll,51035080100,3656,80.7,25.4,36.0,12.0,10.6,9.1,8.3,32.5,6.8,6.2,19.299999999999997,13.46,13.1,LOW
Carroll,51035080200,4724,79.1,26.8,36.9,14.4,13.1,10.8,9.7,33.9,8.0,7.3,20.900000000000006,15.11,14.76,LOW
Carroll,51035080300,4689,79.7,27.6,41.5,18.7,19.2,12.9,11.0,33.4,10.0,9.5,20.299999999999997,16.74,16.88,MODERATE
Carroll,51035080401,2797,80.4,25.8,37.9,13.6,11.8,10.3,9.8,33.7,7.6,6.7,19.599999999999994,14.55,14.14,LOW
Carroll,51035080402,2568,80.3,25.9,37.7,14.2,13.0,10.6,9.8,32.9,7.9,7.2,19.700000000000003,14.72,14.41,LOW
Carroll,51035080501,2493,81.7,25.4,40.3,14.0,13.1,9.8,9.3,32.6,7.6,6.7,18.299999999999997,14.12,13.92,LOW
Carroll,51035080502,2180,81.6,24.7,39.1,12.2,10.8,8.8,8.8,32.7,6.9,5.9,18.400000000000006,13.42,13.06,LOW
Carroll,51035080601,1846,80.4,26.0,37.4,13.6,12.4,10.2,9.2,32.8,7.6,6.9,19.599999999999994,14.34,14.04,LOW
Carroll,51035080603,2511,80.3,27.0,42.2,19.3,20.3,12.9,11.1,32.8,10.0,9.6,19.700000000000003,16.73,16.96,MODERATE
Carroll,51035080604,1691,79.7,26.5,36.0,13.2,12.0,10.4,8.9,33.0,7.5,7.1,20.299999999999997,14.37,14.05,LOW
Charles City,51036600100,2583,82.2,22.0,39.2,18.8,16.9,14.3,9.3,35.2,9.8,9.8,17.799999999999997,16.06,16.49,MODERATE
Charles City,51036600200,2180,82.8,20.8,41.1,21.4,18.5,16.2,10.1,36.6,11.0,10.8,17.200000000000003,17.12,17.73,MODERATE
Charles City,51036600300,2010,83.9,20.7,38.1,17.6,16.2,13.8,8.4,33.7,9.2,9.8,16.099999999999994,15.02,15.6,LOW
Charlotte,51037930101,3003,81.4,25.0,47.4,27.8,29.8,18.8,13.9,35.0,14.2,14.2,18.599999999999994,20.46,21.54,HIGH
Charlotte,51037930102,2732,81.4,23.9,38.3,19.0,18.6,14.2,9.6,33.5,10.3,10.3,18.599999999999994,16.29,16.76,MODERATE
Charlotte,51037930200,2663,81.4,23.7,40.1,18.6,17.8,13.6,10.4,33.7,9.9,9.6,18.599999999999994,16.27,16.53,MODERATE
Charlotte,51037930300,3131,82.1,23.1,41.2,20.5,19.9,15.1,10.5,34.2,10.7,10.7,17.900000000000006,16.9,17.44,MODERATE
Charlottesville,51540000201,2697,75.3,25.4,28.1,13.7,11.2,11.0,7.9,38.4,8.9,7.3,24.700000000000003,15.77,15.39,LOW
Charlottesville,51540000202,5949,72.0,31.4,39.5,28.4,27.8,17.7,11.1,44.2,18.6,13.7,28.0,22.74,23.69,CRITICAL
Charlottesville,51540000302,2877,77.7,23.3,24.7,8.3,6.2,7.9,6.6,33.1,5.4,4.9,22.299999999999997,12.6,11.84,LOW
Charlottesville,51540000401,3553,77.9,24.3,33.5,20.6,20.4,16.5,10.4,36.1,11.4,12.0,22.099999999999994,18.23,18.69,MODERATE
Charlottesville,51540000402,4485,76.5,24.1,25.8,10.9,8.7,10.0,8.2,34.4,6.6,6.2,23.5,14.3,13.56,LOW
Charlottesville,51540000501,3274,76.5,24.7,32.3,20.7,19.5,16.9,10.7,38.2,11.6,11.7,23.5,18.82,19.1,MODERATE
Charlottesville,51540000502,5751,76.4,23.7,23.2,8.4,6.6,8.0,6.0,33.2,5.7,5.3,23.599999999999994,12.81,12.1,LOW
Charlottesville,51540000600,4183,70.5,29.1,37.7,28.7,25.5,17.0,11.5,45.2,18.4,12.4,29.5,23.01,23.52,CRITICAL
Charlottesville,51540000700,4610,75.2,25.6,26.5,10.1,7.8,8.2,6.5,36.3,7.2,5.5,24.799999999999997,13.96,13.3,LOW
Charlottesville,51540000800,3912,81.0,21.0,28.9,9.8,7.8,8.3,7.2,31.6,5.9,5.4,19.0,12.36,11.88,LOW
Charlottesville,51540000900,2444,79.0,24.1,29.0,10.7,9.3,9.1,7.5,32.3,6.5,6.2,21.0,13.3,12.82,LOW
Charlottesville,51540001000,2818,79.1,22.4,23.4,5.8,4.2,5.6,5.1,30.6,4.3,3.7,20.900000000000006,10.8,10.02,LOW
Chesapeake,51550020001,1642,80.9,22.7,33.1,12.0,9.6,9.8,8.3,31.7,7.0,6.5,19.099999999999994,13.41,13.0,LOW
Chesapeake,51550020002,4322,78.6,23.5,34.4,20.4,17.9,16.7,11.3,36.6,11.1,11.1,21.400000000000006,18.17,18.31,MODERATE
Chesapeake,51550020003,5667,79.0,24.6,34.5,18.6,17.1,14.8,10.3,34.2,10.2,10.5,21.0,16.96,17.09,MODERATE
Chesapeake,51550020100,4911,82.5,23.1,44.9,41.9,45.9,31.0,15.0,38.9,21.9,25.4,17.5,26.46,29.69,CRITICAL
Chesapeake,51550020200,4289,82.6,19.6,35.6,25.5,22.9,21.3,11.0,38.8,13.0,14.4,17.400000000000006,19.4,20.54,HIGH
Chesapeake,51550020300,1681,79.3,25.7,43.3,38.0,41.3,28.6,14.7,38.3,20.2,23.2,20.700000000000003,25.62,28.12,CRITICAL
Chesapeake,51550020400,2870,78.8,23.1,30.6,15.6,12.8,14.0,9.1,35.1,9.0,9.2,21.200000000000003,15.87,15.75,LOW
Chesapeake,51550020500,2016,76.7,22.2,30.8,21.6,18.0,19.3,13.2,37.5,11.8,12.5,23.299999999999997,19.73,19.65,HIGH
Chesapeake,51550020600,4255,80.0,22.8,30.1,12.3,9.9,10.8,7.9,32.5,7.3,7.3,20.0,13.81,13.5,LOW
Chesapeake,51550020700,6114,81.4,21.5,40.9,29.1,27.7,22.0,16.1,36.7,14.6,15.4,18.599999999999994,21.74,22.52,HIGH
Chesapeake,51550020804,10716,81.6,20.3,26.5,10.2,7.6,9.0,6.5,31.0,5.9,5.9,18.400000000000006,12.16,11.81,LOW
Chesapeake,51550020805,6033,80.5,20.4,26.4,12.1,9.2,10.6,7.3,32.7,7.0,6.9,19.5,13.45,13.16,LOW
Chesapeake,51550020808,3400,85.2,17.7,33.5,18.3,15.9,15.4,8.5,34.7,9.7,10.6,14.799999999999997,15.25,15.99,LOW
Chesapeake,51550020809,4900,80.0,22.7,35.1,20.4,18.3,16.4,11.0,35.1,10.9,11.3,20.0,17.64,17.92,MODERATE
Chesapeake,51550020810,2253,81.4,22.2,29.0,11.5,9.1,10.0,7.0,31.5,6.7,6.7,18.599999999999994,12.87,12.64,LOW
Chesapeake,51550020811,5356,80.0,22.2,27.3,10.8,8.2,9.7,7.0,32.3,6.6,6.4,20.0,13.02,12.62,LOW
Chesapeake,51550020812,2213,80.1,21.9,26.9,11.5,8.8,10.7,7.0,32.9,7.0,7.1,19.900000000000006,13.38,13.11,LOW
Chesapeake,51550020813,2526,78.9,23.7,34.2,19.6,17.7,16.2,10.6,36.0,11.3,11.4,21.099999999999994,17.71,17.99,MODERATE
Chesapeake,51550020814,4463,81.1,21.4,31.1,14.1,11.7,11.5,8.3,32.8,7.8,7.8,18.900000000000006,14.23,14.11,LOW
Chesapeake,51550020903,2555,82.6,18.9,29.0,16.3,13.3,14.9,7.8,34.9,9.1,10.0,17.400000000000006,15.05,15.46,LOW
Chesapeake,51550020905,2718,77.8,24.2,36.4,19.3,16.0,15.4,13.1,35.6,10.5,9.9,22.200000000000003,18.15,17.75,MODERATE
Chesapeake,51550020907,2324,82.7,21.6,32.9,12.9,11.1,10.7,7.6,31.5,7.3,7.5,17.299999999999997,13.24,13.24,LOW
Chesapeake,51550020908,2441,82.5,21.2,26.5,9.2,6.9,8.5,5.7,30.3,5.7,5.7,17.5,11.44,11.19,LOW
Chesapeake,51550020909,2904,80.9,21.5,27.8,12.9,10.6,11.8,6.8,32.5,7.7,8.3,19.099999999999994,13.68,13.71,LOW
Chesapeake,51550020910,1548,82.0,20.9,32.9,24.8,23.9,20.9,9.2,36.9,13.3,15.5,18.0,18.85,20.31,MODERATE
Chesapeake,51550020911,3101,78.8,22.8,30.1,16.1,13.4,14.2,9.1,35.0,9.2,9.6,21.200000000000003,16.02,15.98,MODERATE
Chesapeake,51550020912,5020,80.9,22.5,34.2,18.2,16.0,14.6,9.8,34.7,10.0,10.1,19.099999999999994,16.33,16.56,MODERATE
Chesapeake,51550021004,8823,79.3,23.0,24.8,8.6,6.4,8.1,6.0,30.6,5.6,5.5,20.700000000000003,12.01,11.44,LOW
Chesapeake,51550021005,5600,77.7,22.3,27.0,11.9,8.9,10.9,8.1,33.3,7.1,7.0,22.299999999999997,14.27,13.69,LOW
Chesapeake,51550021009,4316,80.8,21.9,24.5,6.6,4.6,6.2,5.3,29.2,4.4,4.1,19.200000000000003,10.61,9.95,LOW
Chesapeake,51550021010,6129,80.9,22.4,25.6,7.4,5.4,7.1,5.6,30.0,4.8,4.6,19.099999999999994,11.07,10.5,LOW
Chesapeake,51550021011,3728,80.8,22.4,24.8,7.2,5.3,6.9,5.2,29.1,4.8,4.7,19.200000000000003,10.84,10.3,LOW
Chesapeake,51550021012,6115,80.4,23.1,27.9,8.6,6.3,7.6,6.5,30.5,5.3,4.9,19.599999999999994,11.78,11.16,LOW
Chesapeake,51550021013,4479,80.2,22.4,23.9,7.6,5.3,7.1,5.3,30.0,4.9,4.7,19.799999999999997,11.17,10.59,LOW
Chesapeake,51550021014,2851,79.3,23.0,23.8,8.1,6.0,7.8,5.5,30.5,5.4,5.3,20.700000000000003,11.71,11.16,LOW
Chesapeake,51550021015,2151,80.1,23.0,24.3,6.9,4.9,6.7,5.3,29.7,4.6,4.4,19.900000000000006,10.95,10.3,LOW
Chesapeake,51550021016,4625,82.5,21.4,30.1,9.2,6.9,7.9,6.7,30.5,5.5,5.2,17.5,11.6,11.18,LOW
Chesapeake,51550021101,5468,80.9,22.4,26.5,7.6,5.6,6.9,5.8,29.4,4.8,4.5,19.099999999999994,11.07,10.46,LOW
Chesapeake,51550021103,3575,80.3,22.6,26.0,8.3,6.2,7.5,5.8,29.7,5.3,5.2,19.700000000000003,11.5,10.96,LOW
Chesapeake,51550021104,5385,76.8,20.2,29.5,14.7,11.1,13.4,10.2,34.2,8.3,8.7,23.200000000000003,16.08,15.48,MODERATE
Chesapeake,51550021200,6705,79.8,23.4,27.9,9.3,7.1,8.4,6.8,30.9,5.8,5.6,20.200000000000003,12.33,11.76,LOW
Chesapeake,51550021301,8568,79.6,22.2,25.9,11.5,9.2,11.0,6.8,32.2,7.0,7.5,20.400000000000006,13.44,13.2,LOW
Chesapeake,51550021303,2432,79.4,22.6,26.3,11.5,9.1,10.8,6.5,32.4,7.0,7.4,20.599999999999994,13.39,13.16,LOW
Chesapeake,51550021304,3367,79.1,22.3,24.7,11.6,9.1,11.0,6.9,32.6,7.0,7.4,20.900000000000006,13.61,13.31,LOW
Chesapeake,51550021305,3692,79.2,21.4,23.0,9.5,6.7,9.6,6.0,32.3,5.9,6.2,20.799999999999997,12.58,12.12,LOW
Chesapeake,51550021306,2373,80.1,21.2,23.2,9.5,6.8,9.5,5.8,31.9,6.0,6.3,19.900000000000006,12.32,11.96,LOW
Chesapeake,51550021401,2087,79.1,23.2,31.2,14.5,11.5,12.4,9.4,34.1,8.1,7.9,20.900000000000006,15.22,14.85,LOW
Chesapeake,51550021402,6607,79.1,23.1,30.9,13.7,10.9,11.9,9.6,33.3,7.7,7.7,20.900000000000006,14.94,14.46,LOW
Chesapeake,51550021403,4769,78.8,24.8,39.5,24.7,23.8,18.7,13.4,36.0,13.0,13.4,21.200000000000003,20.04,20.52,HIGH
Chesapeake,51550021405,2168,79.3,22.5,35.8,23.6,21.1,19.0,13.3,36.6,12.3,12.8,20.700000000000003,19.62,19.92,HIGH
Chesapeake,51550021406,2563,84.3,18.2,35.5,22.1,19.4,18.2,10.0,36.6,11.2,12.3,15.700000000000003,17.28,18.19,MODERATE
Chesapeake,51550021407,2950,84.0,19.6,36.9,23.9,23.1,18.9,9.7,34.7,12.6,14.3,16.0,17.83,19.15,MODERATE
Chesapeake,51550021503,3248,81.8,21.1,26.9,9.7,7.3,8.6,6.3,30.5,5.8,5.7,18.200000000000003,11.87,11.51,LOW
Chesapeake,51550021504,3082,81.3,22.8,29.5,8.7,6.6,7.8,6.2,30.5,5.5,5.2,18.700000000000003,11.61,11.15,LOW
Chesapeake,51550021505,6094,80.5,22.3,29.3,14.6,12.5,12.8,8.0,33.0,8.4,8.9,19.5,14.67,14.71,LOW
Chesapeake,51550021506,2651,81.8,20.6,35.6,26.7,25.6,22.1,10.7,37.9,14.1,16.1,18.200000000000003,19.98,21.42,HIGH
Chesapeake,51550021507,5263,81.6,22.0,29.9,14.8,12.8,12.6,7.5,32.7,8.4,8.9,18.400000000000006,14.31,14.51,LOW
Chesapeake,51550021602,6665,81.3,21.1,29.1,15.4,12.9,13.9,7.5,34.5,8.7,9.5,18.700000000000003,14.86,15.14,LOW
Chesapeake,51550021603,1831,81.7,20.6,26.2,8.3,5.8,7.4,6.0,30.7,5.0,4.7,18.299999999999997,11.29,10.77,LOW
Chesapeake,51550021604,2025,82.2,21.5,26.1,7.2,5.2,6.7,5.5,29.3,4.7,4.4,17.799999999999997,10.61,10.1,LOW
Chesapeake,51550021605,4799,81.6,21.1,25.2,8.2,5.9,8.0,5.4,30.8,5.3,5.3,18.400000000000006,11.28,10.91,LOW
