CountyName,LocationID,TotalPopulation,Short_Question_Text,Data_Value,Measure_Name
Hanover,51085320804,5623,Annual Checkup,78.8,Checkups
Franklin,51067020902,2971,Annual Checkup,81.4,Checkups
Greene,51079030101,4070,Annual Checkup,79.5,Checkups
Fairfax,51059480302,4621,Annual Checkup,79.4,Checkups
Fairfax,51059480902,4211,Annual Checkup,75.1,Checkups
Henrico,51087200807,4440,Annual Checkup,78.7,Checkups
Fairfax,51059422102,6677,Annual Checkup,77.2,Checkups
Fauquier,51061930207,1734,Annual Checkup,79.2,Checkups
Halifax,51083930202,2370,Annual Checkup,81.7,Checkups
Fairfax,51059490105,2761,Annual Checkup,77.3,Checkups
Fairfax,51059460600,4173,Annual Checkup,79.1,Checkups
Fairfax,51059482204,1975,Annual Checkup,78.0,Checkups
Henrico,51087200201,2737,Annual Checkup,79.0,Checkups
Halifax,51083930100,2701,Annual Checkup,81.3,Checkups
Henrico,51087200139,4399,Annual Checkup,80.7,Checkups
Fairfax,51059422302,5788,Annual Checkup,78.1,Checkups
Fairfax,51059482604,4210,Annual Checkup,79.4,Checkups
Fairfax,51059452200,6982,Annual Checkup,76.1,Checkups
Fauquier,51061930703,2541,Annual Checkup,78.7,Checkups
Fairfax,51059450900,1704,Annual Checkup,78.7,Checkups
Fairfax,51059480204,3823,Annual Checkup,72.9,Checkups
Fairfax,51059470400,4994,Annual Checkup,81.1,Checkups
Gloucester,51073100302,5728,Annual Checkup,79.3,Checkups
Henrico,51087200137,2107,Annual Checkup,79.7,Checkups
Frederick,51069050100,6758,Annual Checkup,78.1,Checkups
Henrico,51087200700,3685,Annual Checkup,83.9,Checkups
Fairfax,51059481106,5362,Annual Checkup,79.2,Checkups
Fairfax,51059452501,3912,Annual Checkup,77.3,Checkups
Henrico,51087200501,2518,Annual Checkup,75.8,Checkups
Floyd,51063920201,3222,Annual Checkup,80.1,Checkups
Fairfax,51059482505,3528,Annual Checkup,77.6,Checkups
Franklin,51067020501,3892,Annual Checkup,80.0,Checkups
Frederick,51069051001,4203,Annual Checkup,79.9,Checkups
Halifax,51083930400,3511,Annual Checkup,80.3,Checkups
Fairfax,51059431602,6485,Annual Checkup,77.6,Checkups
Fairfax,51059451000,2707,Annual Checkup,79.3,Checkups
Fairfax,51059460702,4649,Annual Checkup,79.1,Checkups
Henrico,51087200132,3436,Annual Checkup,78.4,Checkups
Halifax,51083930800,4343,Annual Checkup,81.3,Checkups
Fairfax,51059440501,5006,Annual Checkup,79.6,Checkups
Henrico,51087200415,4257,Annual Checkup,80.5,Checkups
Hanover,51085320400,5120,Annual Checkup,79.5,Checkups
Franklin,51067020103,2323,Annual Checkup,84.2,Checkups
Hanover,51085321004,5117,Annual Checkup,78.8,Checkups
Henrico,51087200904,6185,Annual Checkup,84.3,Checkups
Fairfax,51059482507,3656,Annual Checkup,72.9,Checkups
Fairfax,51059430600,7152,Annual Checkup,74.5,Checkups
Fairfax,51059421701,4517,Annual Checkup,74.2,Checkups
Fairfax,51059491302,3405,Annual Checkup,74.4,Checkups
Fairfax,51059490101,5064,Annual Checkup,77.3,Checkups
Fauquier,51061930705,3988,Annual Checkup,76.7,Checkups
Fairfax,51059481900,5821,Annual Checkup,78.4,Checkups
Gloucester,51073100500,4064,Annual Checkup,80.3,Checkups
Giles,51071930400,5509,Annual Checkup,78.3,Checkups
Fairfax,51059461902,1839,Annual Checkup,71.0,Checkups
Gloucester,51073100202,3735,Annual Checkup,79.6,Checkups
Fairfax,51059450701,3055,Annual Checkup,78.3,Checkups
Fairfax,51059481104,2948,Annual Checkup,73.8,Checkups
Fairfax,51059491501,7696,Annual Checkup,76.9,Checkups
Henrico,51087200303,3487,Annual Checkup,74.9,Checkups
Hanover,51085320901,6244,Annual Checkup,79.8,Checkups
Fairfax,51059481103,3664,Annual Checkup,75.7,Checkups
Hanover,51085321300,6881,Annual Checkup,79.0,Checkups
Fairfax,51059470500,5717,Annual Checkup,81.3,Checkups
Frederick,51069050600,4699,Annual Checkup,79.1,Checkups
Fairfax,51059421800,5933,Annual Checkup,75.7,Checkups
Fairfax,51059482503,4832,Annual Checkup,78.6,Checkups
Gloucester,51073100400,1469,Annual Checkup,81.1,Checkups
Fairfax,51059440702,5397,Annual Checkup,80.2,Checkups
Fairfax,51059482206,1154,Annual Checkup,83.2,Checkups
Fairfax,51059431601,1908,Annual Checkup,93.5,Checkups
Fairfax,51059491000,2206,Annual Checkup,79.5,Checkups
Fairfax,51059461606,3069,Annual Checkup,72.7,Checkups
Fairfax,51059450200,4330,Annual Checkup,73.0,Checkups
Fairfax,51059481000,6231,Annual Checkup,72.0,Checkups
Franklin,51067020104,3092,Annual Checkup,85.1,Checkups
Henrico,51087200805,3533,Annual Checkup,82.3,Checkups
Hanover,51085321202,4114,Annual Checkup,76.6,Checkups
Fauquier,51061930306,2900,Annual Checkup,79.9,Checkups
Henrico,51087200125,4139,Annual Checkup,76.2,Checkups
Fairfax,51059452101,5091,Annual Checkup,78.2,Checkups
Fairfax,51059471000,2247,Annual Checkup,78.6,Checkups
Fairfax,51059422101,6872,Annual Checkup,77.2,Checkups
Fairfax,51059440503,6817,Annual Checkup,68.6,Checkups
Goochland,51075400102,4072,Annual Checkup,82.5,Checkups
Fairfax,51059482203,4695,Annual Checkup,78.1,Checkups
Fairfax,51059450500,3065,Annual Checkup,75.5,Checkups
Fairfax,51059492201,3097,Annual Checkup,80.9,Checkups
Henrico,51087200409,2576,Annual Checkup,74.8,Checkups
Fairfax,51059430201,4379,Annual Checkup,77.9,Checkups
Fairfax,51059461202,6502,Annual Checkup,76.4,Checkups
Fairfax,51059461802,5448,Annual Checkup,76.5,Checkups
Hanover,51085321403,3000,Annual Checkup,79.7,Checkups
Fauquier,51061930102,2744,Annual Checkup,80.8,Checkups
Floyd,51063920202,2075,Annual Checkup,80.0,Checkups
Frederick,51069050900,5000,Annual Checkup,79.8,Checkups
Fairfax,51059451502,4924,Annual Checkup,77.9,Checkups
Henrico,51087200503,4073,Annual Checkup,79.2,Checkups
Hanover,51085321003,2615,Annual Checkup,78.5,Checkups
Fairfax,51059482301,5387,Annual Checkup,77.9,Checkups
Gloucester,51073100201,6078,Annual Checkup,80.0,Checkups
Grayson,51077060102,3904,Annual Checkup,80.0,Checkups
Henrico,51087200905,5877,Annual Checkup,79.9,Checkups
Fairfax,51059491802,2915,Annual Checkup,76.7,Checkups
Fairfax,51059440201,4133,Annual Checkup,72.7,Checkups
Fauquier,51061930205,1847,Annual Checkup,81.3,Checkups
Frederick,51069051104,3925,Annual Checkup,78.2,Checkups
Fairfax,51059440504,643,Annual Checkup,65.0,Checkups
Fairfax,51059492300,3402,Annual Checkup,77.2,Checkups
Fairfax,51059440202,6032,Annual Checkup,75.8,Checkups
Greensville,51081880101,4117,Annual Checkup,82.8,Checkups
Henrico,51087200416,6399,Annual Checkup,80.9,Checkups
Frederick,51069051102,7547,Annual Checkup,77.2,Checkups
Hanover,51085320200,5870,Annual Checkup,79.8,Checkups
Fairfax,51059481400,6647,Annual Checkup,79.5,Checkups
Fairfax,51059450702,4568,Annual Checkup,72.1,Checkups
Fairfax,51059482400,2344,Annual Checkup,80.1,Checkups
Floyd,51063920102,3739,Annual Checkup,80.9,Checkups
Henrico,51087200135,2316,Annual Checkup,80.4,Checkups
Fairfax,51059480402,6028,Annual Checkup,80.7,Checkups
Henrico,51087200124,4359,Annual Checkup,82.8,Checkups
Hanover,51085320801,2618,Annual Checkup,79.9,Checkups
Fairfax,51059451100,2314,Annual Checkup,78.3,Checkups
Fairfax,51059422403,3024,Annual Checkup,78.5,Checkups
Frederick,51069051103,4889,Annual Checkup,77.8,Checkups
Fairfax,51059431900,3173,Annual Checkup,79.9,Checkups
Fairfax,51059470900,7993,Annual Checkup,80.9,Checkups
Henrico,51087200412,2086,Annual Checkup,77.2,Checkups
Frederick,51069050805,3051,Annual Checkup,79.2,Checkups
Fairfax,51059491103,6548,Annual Checkup,75.0,Checkups
Franklin,51067020702,2368,Annual Checkup,79.8,Checkups
Fairfax,51059430203,2679,Annual Checkup,77.7,Checkups
Fairfax,51059421900,2916,Annual Checkup,70.2,Checkups
Fairfax,51059461700,6937,Annual Checkup,75.8,Checkups
Henrico,51087200411,5634,Annual Checkup,77.5,Checkups
Fairfax,51059430202,4949,Annual Checkup,77.8,Checkups
Fauquier,51061930401,7315,Annual Checkup,79.0,Checkups
Fairfax,51059450400,2726,Annual Checkup,78.4,Checkups
Hanover,51085320702,3237,Annual Checkup,79.0,Checkups
Franklin,51067020801,3168,Annual Checkup,80.9,Checkups
Fairfax,51059430700,2923,Annual Checkup,76.5,Checkups
Fairfax,51059461605,3829,Annual Checkup,70.9,Checkups
Fauquier,51061930303,3797,Annual Checkup,80.5,Checkups
Hanover,51085320701,4639,Annual Checkup,78.8,Checkups
Greensville,51081880102,3099,Annual Checkup,72.2,Checkups
Fairfax,51059421600,6409,Annual Checkup,75.4,Checkups
Fairfax,51059482201,2481,Annual Checkup,74.6,Checkups
Fairfax,51059471303,4153,Annual Checkup,75.6,Checkups
Fairfax,51059460900,2631,Annual Checkup,79.9,Checkups
Frederick,51069050807,3885,Annual Checkup,77.0,Checkups
Fairfax,51059460100,4544,Annual Checkup,80.8,Checkups
Fairfax,51059430902,3415,Annual Checkup,78.2,Checkups
Fairfax,51059450100,5524,Annual Checkup,74.1,Checkups
Greene,51079030201,7563,Annual Checkup,78.3,Checkups
Fairfax,51059461603,5056,Annual Checkup,75.5,Checkups
Halifax,51083930204,2076,Annual Checkup,80.4,Checkups
Fairfax,51059432702,4502,Annual Checkup,77.1,Checkups
Fluvanna,51065020103,3260,Annual Checkup,83.8,Checkups
Halifax,51083930602,3033,Annual Checkup,83.0,Checkups
Fairfax,51059480401,4717,Annual Checkup,80.3,Checkups
Fairfax,51059461201,4633,Annual Checkup,81.1,Checkups
Fairfax,51059422301,3133,Annual Checkup,77.0,Checkups
Fairfax,51059492202,6831,Annual Checkup,80.3,Checkups
Fairfax,51059491803,7003,Annual Checkup,77.3,Checkups
Grayson,51077060101,2796,Annual Checkup,79.8,Checkups
Henrico,51087200147,6631,Annual Checkup,78.9,Checkups
Fairfax,51059461604,2520,Annual Checkup,76.8,Checkups
Henrico,51087200140,5023,Annual Checkup,78.9,Checkups
Fairfax,51059432401,3615,Annual Checkup,79.8,Checkups
Franklin,51067020701,2975,Annual Checkup,78.7,Checkups
Frederick,51069050806,3812,Annual Checkup,78.0,Checkups
Fairfax,51059460701,3501,Annual Checkup,75.9,Checkups
Henrico,51087200133,3182,Annual Checkup,77.8,Checkups
Frederick,51069050500,5328,Annual Checkup,81.2,Checkups
Fairfax,51059481102,3656,Annual Checkup,73.6,Checkups
Fluvanna,51065020104,6276,Annual Checkup,81.0,Checkups
Gloucester,51073100301,5756,Annual Checkup,79.7,Checkups
Fairfax,51059471100,7030,Annual Checkup,77.0,Checkups
Fairfax,51059491401,4934,Annual Checkup,75.5,Checkups
Fairfax,51059461801,1385,Annual Checkup,76.4,Checkups
Fairfax,51059422000,3979,Annual Checkup,81.5,Checkups
Grayson,51077060300,1796,Annual Checkup,81.7,Checkups
Frederick,51069050200,4044,Annual Checkup,81.3,Checkups
Fairfax,51059491402,4323,Annual Checkup,76.1,Checkups
Fluvanna,51065020300,5788,Annual Checkup,80.1,Checkups
Fairfax,51059491405,2761,Annual Checkup,79.2,Checkups
Fairfax,51059480504,2017,Annual Checkup,78.4,Checkups
Fairfax,51059461100,7442,Annual Checkup,79.4,Checkups
Fairfax,51059450300,5620,Annual Checkup,74.4,Checkups
Hanover,51085321001,3651,Annual Checkup,82.8,Checkups
Franklin,51067020802,3400,Annual Checkup,81.4,Checkups
Fauquier,51061930404,2758,Annual Checkup,79.9,Checkups
Fairfax,51059481201,1156,Annual Checkup,79.7,Checkups
Fairfax,51059482506,5298,Annual Checkup,73.1,Checkups
Fairfax,51059451501,5868,Annual Checkup,74.6,Checkups
Fairfax,51059481105,5332,Annual Checkup,79.1,Checkups
Fairfax,51059431500,5733,Annual Checkup,79.6,Checkups
Fairfax,51059480301,3145,Annual Checkup,81.2,Checkups
Henrico,51087200123,2982,Annual Checkup,79.3,Checkups
Fairfax,51059430102,3117,Annual Checkup,77.5,Checkups
Henrico,51087200153,4458,Annual Checkup,77.2,Checkups
Fairfax,51059440600,3002,Annual Checkup,77.2,Checkups
Fairfax,51059450601,4192,Annual Checkup,78.4,Checkups
Hanover,51085321201,4505,Annual Checkup,78.5,Checkups
Henrico,51087200414,6170,Annual Checkup,78.6,Checkups
Henrico,51087200146,3036,Annual Checkup,82.2,Checkups
Fairfax,51059450602,4814,Annual Checkup,73.6,Checkups
Fairfax,51059431300,4419,Annual Checkup,78.6,Checkups
Fairfax,51059431801,4263,Annual Checkup,76.9,Checkups
Franklin,51067020400,5271,Annual Checkup,79.4,Checkups
Greene,51079030102,5437,Annual Checkup,78.7,Checkups
Franklin,51067020901,3226,Annual Checkup,79.5,Checkups
Fairfax,51059460501,2691,Annual Checkup,80.1,Checkups
Fairfax,51059482603,3501,Annual Checkup,79.8,Checkups
Henrico,51087200138,3710,Annual Checkup,82.5,Checkups
Goochland,51075400400,6141,Annual Checkup,80.6,Checkups
Frederick,51069050700,2974,Annual Checkup,78.6,Checkups
Fairfax,51059451800,3485,Annual Checkup,77.8,Checkups
Fairfax,51059480201,4646,Annual Checkup,81.4,Checkups
Fairfax,51059492000,6550,Annual Checkup,80.9,Checkups
Hanover,51085320500,3198,Annual Checkup,81.4,Checkups
Fairfax,51059480901,6969,Annual Checkup,74.1,Checkups
Fairfax,51059481101,2376,Annual Checkup,72.1,Checkups
Fairfax,51059470100,2769,Annual Checkup,81.6,Checkups
Fairfax,51059432402,5100,Annual Checkup,79.3,Checkups
Fairfax,51059432800,2225,Annual Checkup,77.9,Checkups
Fairfax,51059461000,2530,Annual Checkup,79.8,Checkups
Fairfax,51059491706,2899,Annual Checkup,71.5,Checkups
Henrico,51087200152,2721,Annual Checkup,81.8,Checkups
Henrico,51087200404,2991,Annual Checkup,77.5,Checkups
Fairfax,51059470700,5753,Annual Checkup,80.2,Checkups
Fairfax,51059491704,5062,Annual Checkup,74.6,Checkups
Fairfax,51059460400,5134,Annual Checkup,79.5,Checkups
Fairfax,51059432500,5758,Annual Checkup,79.6,Checkups
Fairfax,51059422401,2447,Annual Checkup,75.5,Checkups
Franklin,51067020600,3295,Annual Checkup,76.6,Checkups
Fairfax,51059482002,3545,Annual Checkup,79.4,Checkups
Fairfax,51059491601,5421,Annual Checkup,75.3,Checkups
Franklin,51067020102,2721,Annual Checkup,84.2,Checkups
Fairfax,51059470600,2849,Annual Checkup,82.0,Checkups
Fairfax,51059481600,3480,Annual Checkup,81.1,Checkups
Hanover,51085321100,5938,Annual Checkup,80.1,Checkups
Fairfax,51059432100,3573,Annual Checkup,78.7,Checkups
Greensville,51081880200,4175,Annual Checkup,82.9,Checkups
Fairfax,51059482001,4874,Annual Checkup,79.4,Checkups
Fairfax,51059491707,4568,Annual Checkup,75.6,Checkups
Henrico,51087200144,3257,Annual Checkup,76.3,Checkups
Fairfax,51059440300,2765,Annual Checkup,80.5,Checkups
Fairfax,51059452802,3030,Annual Checkup,81.1,Checkups
Henrico,51087200806,1513,Annual Checkup,83.1,Checkups
Halifax,51083930601,2628,Annual Checkup,81.8,Checkups
Fairfax,51059491703,5035,Annual Checkup,73.7,Checkups
Fairfax,51059480503,3259,Annual Checkup,78.1,Checkups
Gloucester,51073100203,4239,Annual Checkup,82.0,Checkups
Floyd,51063920104,2753,Annual Checkup,80.2,Checkups
Fairfax,51059430901,4326,Annual Checkup,77.1,Checkups
Fairfax,51059431400,4405,Annual Checkup,78.3,Checkups
Henrico,51087200127,5988,Annual Checkup,82.8,Checkups
Fairfax,51059492500,4139,Annual Checkup,80.2,Checkups
Hanover,51085320602,3256,Annual Checkup,78.8,Checkups
Henrico,51087200413,4864,Annual Checkup,83.1,Checkups
Franklin,51067020302,3559,Annual Checkup,82.4,Checkups
Henrico,51087200151,5631,Annual Checkup,78.4,Checkups
Halifax,51083930500,3921,Annual Checkup,80.0,Checkups
Fairfax,51059431802,3259,Annual Checkup,79.1,Checkups
Franklin,51067020502,4245,Annual Checkup,80.0,Checkups
Fairfax,51059480100,4399,Annual Checkup,81.1,Checkups
Henrico,51087200202,4162,Annual Checkup,80.4,Checkups
Fairfax,51059480801,5388,Annual Checkup,74.5,Checkups
Fairfax,51059491404,4006,Annual Checkup,76.8,Checkups
Fairfax,51059430400,7217,Annual Checkup,78.0,Checkups
Fairfax,51059481702,4787,Annual Checkup,76.8,Checkups
Fairfax,51059452301,3568,Annual Checkup,77.0,Checkups
Fairfax,51059460800,3162,Annual Checkup,79.5,Checkups
Fairfax,51059440100,7503,Annual Checkup,79.6,Checkups
Fairfax,51059432202,4741,Annual Checkup,78.8,Checkups
Fairfax,51059450800,3483,Annual Checkup,78.2,Checkups
Henrico,51087200305,4316,Annual Checkup,78.1,Checkups
Henrico,51087200141,2779,Annual Checkup,78.0,Checkups
Fairfax,51059460504,3979,Annual Checkup,78.3,Checkups
Henrico,51087200148,5313,Annual Checkup,78.3,Checkups
Grayson,51077060201,3862,Annual Checkup,78.1,Checkups
Fairfax,51059482601,7321,Annual Checkup,78.1,Checkups
Fairfax,51059440505,1346,Annual Checkup,80.3,Checkups
Fairfax,51059452502,5011,Annual Checkup,74.4,Checkups
Fairfax,51059491202,2102,Annual Checkup,71.3,Checkups
Henrico,51087200801,3364,Annual Checkup,79.8,Checkups
Henrico,51087200418,3113,Annual Checkup,75.2,Checkups
Fairfax,51059471301,3973,Annual Checkup,72.3,Checkups
Henrico,51087200145,4333,Annual Checkup,79.9,Checkups
Fluvanna,51065020200,5580,Annual Checkup,81.0,Checkups
Halifax,51083930301,2416,Annual Checkup,81.6,Checkups
Goochland,51075400200,4682,Annual Checkup,81.8,Checkups
Floyd,51063920103,3687,Annual Checkup,79.7,Checkups
Fairfax,51059492100,6592,Annual Checkup,80.9,Checkups
Gloucester,51073100101,2987,Annual Checkup,79.9,Checkups
Fairfax,51059482100,3258,Annual Checkup,78.8,Checkups
Fairfax,51059491701,4127,Annual Checkup,76.5,Checkups
Fairfax,51059451300,2491,Annual Checkup,78.4,Checkups
Henrico,51087200109,4007,Annual Checkup,81.7,Checkups
Fairfax,51059491705,3341,Annual Checkup,78.2,Checkups
Fairfax,51059480501,3537,Annual Checkup,79.1,Checkups
Frederick,51069050300,6345,Annual Checkup,80.2,Checkups
Hanover,51085320803,7091,Annual Checkup,78.1,Checkups
Frederick,51069050804,5133,Annual Checkup,78.5,Checkups
Goochland,51075400500,4478,Annual Checkup,79.9,Checkups
Fairfax,51059452400,7283,Annual Checkup,76.0,Checkups
Giles,51071930200,3718,Annual Checkup,79.2,Checkups
Fairfax,51059430802,4276,Annual Checkup,77.6,Checkups
Fairfax,51059460503,3778,Annual Checkup,76.6,Checkups
Henrico,51087200142,4462,Annual Checkup,79.8,Checkups
Fairfax,51059432300,5127,Annual Checkup,79.8,Checkups
Henrico,51087200302,3190,Annual Checkup,77.3,Checkups
Fairfax,51059481701,6196,Annual Checkup,80.4,Checkups
Hanover,51085321402,3407,Annual Checkup,80.0,Checkups
Fairfax,51059422202,6444,Annual Checkup,78.0,Checkups
Greene,51079030202,3482,Annual Checkup,78.5,Checkups
Gloucester,51073100102,4655,Annual Checkup,79.5,Checkups
Fairfax,51059461901,3756,Annual Checkup,76.2,Checkups
Fauquier,51061930706,6071,Annual Checkup,75.4,Checkups
Fairfax,51059461500,6940,Annual Checkup,78.1,Checkups
Goochland,51075400101,4468,Annual Checkup,82.8,Checkups
Hanover,51085320100,6343,Annual Checkup,80.4,Checkups
Fairfax,51059481202,6301,Annual Checkup,75.4,Checkups
Fairfax,51059452600,6347,Annual Checkup,77.4,Checkups
Fairfax,51059431001,4948,Annual Checkup,77.9,Checkups
Fairfax,51059451200,1721,Annual Checkup,81.2,Checkups
Fluvanna,51065020101,6345,Annual Checkup,79.4,Checkups
Fairfax,51059452700,5398,Annual Checkup,76.3,Checkups
Fairfax,51059482502,3090,Annual Checkup,78.7,Checkups
Henrico,51087200134,5093,Annual Checkup,82.0,Checkups
Fairfax,51059490104,3504,Annual Checkup,74.3,Checkups
Fairfax,51059492203,4014,Annual Checkup,80.0,Checkups
Hanover,51085320902,2921,Annual Checkup,80.6,Checkups
Fairfax,51059452302,5762,Annual Checkup,70.8,Checkups
Fairfax,51059440800,6397,Annual Checkup,80.5,Checkups
Henrico,51087200149,5606,Annual Checkup,80.3,Checkups
Fairfax,51059480505,3263,Annual Checkup,74.3,Checkups
Fairfax,51059460200,3970,Annual Checkup,80.9,Checkups
Fairfax,51059451601,6129,Annual Checkup,67.3,Checkups
Franklin,51067020301,2798,Annual Checkup,80.0,Checkups
Fauquier,51061930405,4932,Annual Checkup,78.7,Checkups
Fairfax,51059432701,3132,Annual Checkup,79.4,Checkups
Fauquier,51061930204,3468,Annual Checkup,81.2,Checkups
Fairfax,51059432600,4967,Annual Checkup,79.3,Checkups
Fairfax,51059471402,3550,Annual Checkup,75.6,Checkups
Giles,51071930100,2057,Annual Checkup,79.5,Checkups
Frederick,51069051002,5821,Annual Checkup,76.5,Checkups
Fairfax,51059480205,3268,Annual Checkup,72.1,Checkups
Fairfax,51059491502,7014,Annual Checkup,79.8,Checkups
Fairfax,51059491101,3765,Annual Checkup,78.8,Checkups
Fairfax,51059491403,3711,Annual Checkup,78.8,Checkups
